,uid,has_photo,sex,has_mobile,followers_count,contacts,relatives,relation,personal,activities,music,movies,tv,books,about,quotes,albums,audios,followers,friends,pages,photos,subscriptions,videos,clips_followers,age,city,country,avg_cl,trans,deg_centr,average_neighbor_degree,average_degree_connectivity,k_nearest_neighbors,degree_centrality,closeness_centrality,betweenness_centrality,diameter,average_shortest_path_length,target
0,648249344,0,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,648249344.0,0.0,0.0,1.0,0.0,0.0,0,0,0
1,645333001,1,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0.0,58.0,2.0,14.0,17.0,3.0,0.0,0.0,16.0,26.0,0.0,0.0,0.719047619047619,0.3541666666666667,0.2571428571428571,261239280.46666667,7.508862433862434,7.508862433862434,0.2571428571428571,0.5884007597340931,0.0571428571428571,2,1,0
2,651165709,1,2,1.0,9.0,0,1,1,1,1,1,1,1,1,1,1,0.0,15.0,9.0,130.0,1086.0,3.0,15.0,2.0,139.0,40.0,154.0,1.0,0.4453221241774377,0.0958780627714496,0.0385005065856129,402396076.6099291,34.9124252064203,34.9124252064203,0.0385005065856129,0.5116613786785068,0.0069172625425495,2,1,0
3,649232401,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.0,89.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,1.0,649232401.0,0.0,0.0,1.0,0.0,0.0,0,0,0
4,639664147,0,1,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,24.0,34.0,0.0,0.0,0.0,25.0,59.0,0.0,0.0,0.7265706757011103,0.4461305007587253,0.26,345678013.12,10.625206611570247,10.625206611570247,0.26,0.5844215697518127,0.0321739130434782,2,1,0
5,651264025,1,1,1.0,137.0,0,1,1,1,1,1,1,1,1,1,1,0.0,14.0,137.0,288.0,9.0,9.0,5.0,12.0,425.0,0.0,154.0,1.0,0.732308846937871,0.7014625246353444,0.4723552830469864,618039750.8371335,186.03671173619583,186.03671173619583,0.4723552830469864,0.6702851228857287,0.0017299826785344,2,1,0
6,644513821,1,2,0.0,4.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,4.0,77.0,32.0,9.0,10.0,1.0,81.0,24.0,1.0,1.0,0.6822715628262698,0.1446319302799925,0.0809190809190809,544739157.1923077,27.14123704998705,27.14123704998705,0.0809190809190809,0.5253470677704656,0.0120931699879068,2,1,0
7,650543134,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650543134.0,0.0,0.0,1.0,0.0,0.0,0,0,0
8,649297952,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,34.0,52.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,649297952.0,0.0,0.0,1.0,0.0,0.0,0,0,0
9,651853859,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,651853859.0,0.0,0.0,1.0,0.0,0.0,0,0,0
10,650018851,1,1,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,1.0,6.0,1.0,59.0,7.0,21.0,0.0,3.0,60.0,0.0,1.0,1.0,0.4536971563622644,0.1600666944560233,0.0926553672316384,634427914.0166667,19.5926554436618,19.5926554436618,0.0926553672316384,0.5283781480884558,0.0156438729787648,2,1,0
11,644055075,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,644055075.0,0.0,0.0,1.0,0.0,0.0,0,0,0
12,649429034,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,649429034.0,0.0,0.0,1.0,0.0,0.0,0,0,0
13,651755565,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,651755565.0,0.0,0.0,1.0,0.0,0.0,0,0,0
14,650379310,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,57.0,140.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,1.0,650379310.0,0.0,0.0,1.0,0.0,0.0,0,0,0
15,646709294,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,646709294.0,0.0,0.0,1.0,0.0,0.0,0,0,0
16,650608690,1,1,1.0,2.0,0,1,1,1,1,1,1,1,1,1,1,1.0,0.0,2.0,60.0,3.0,19.0,0.0,3.0,62.0,0.0,1.0,1.0,0.5799649714953248,0.1789951151430565,0.1,615537912.9508197,21.374473032940774,21.374473032940774,0.1,0.5307601027936855,0.0152542372881355,2,1,0
17,648511538,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,648511538.0,0.0,0.0,1.0,0.0,0.0,0,0,0
18,642121781,1,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,10.0,7.0,1.0,0.0,0.0,10.0,0.0,4797.0,1.0,0.832900432900433,0.6629834254143646,0.5636363636363637,389441556.1818182,7.588412698412698,7.588412698412698,0.5636363636363637,0.722421369480193,0.0484848484848484,2,1,0
19,640450615,0,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,16.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,640450615.0,0.0,0.0,1.0,0.0,0.0,0,0,0
20,651296828,0,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,1.0,623034540.0,1.0,1.0,1.0,1.0,0.0,1,1,0
21,642842685,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,642842685.0,0.0,0.0,1.0,0.0,0.0,0,0,0
22,649232451,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,649232451.0,0.0,0.0,1.0,0.0,0.0,0,0,0
23,652050508,1,1,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,25.0,21.0,1.0,0.0,0.0,26.0,14.0,0.0,0.0,0.6175522226502621,0.4630872483221476,0.3190883190883191,420733417.8148148,12.955279740101169,12.955279740101169,0.3190883190883191,0.6062778607222866,0.0272364672364672,2,1,0
24,646381646,1,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,22.0,28.0,12.0,3.0,0.0,22.0,35.0,26.0,1.0,0.3083756822887257,0.072,0.1106719367588932,546170117.1304348,10.44909090909091,10.44909090909091,0.1106719367588932,0.5394059030646863,0.0423489553924336,2,1,0
25,652542031,0,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,1.0,30.0,1958117.0,76.0,0.0,0.0,1.0,478280880.0,1.0,1.0,1.0,1.0,0.0,1,1,0
26,651067477,0,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,31.0,75.0,1.0,6.0,0.0,31.0,54.0,41.0,1.0,0.488418458781362,0.2572509457755359,0.1733870967741935,262232792.875,12.90206093189964,12.90206093189964,0.1733870967741935,0.5547754004205633,0.0275537634408602,2,1,0
27,640614487,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,640614487.0,0.0,0.0,1.0,0.0,0.0,0,0,0
28,641957978,1,1,1.0,1227.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1227.0,60.0,389.0,50.0,0.0,0.0,1287.0,0.0,0.0,1.0,0.0322668781949585,0.0016375545851528,0.0327868852459016,396024112.87096775,31.1775956284153,31.1775956284153,0.0327868852459016,0.5122656180574069,0.0161202185792349,2,1,0
29,650838118,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650838118.0,0.0,0.0,1.0,0.0,0.0,0,0,0
30,640778343,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,640778343.0,0.0,0.0,1.0,0.0,0.0,0,0,0
31,643629164,0,2,1.0,41.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,41.0,76.0,31.0,0.0,21.0,0.0,117.0,21.0,2.0,1.0,0.463677265510324,0.2187173595153541,0.088174982911825,505723839.66233766,22.924559808621986,22.924559808621986,0.088174982911825,0.5266102819946942,0.012157666894509,2,1,0
32,643956845,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,643956845.0,0.0,0.0,1.0,0.0,0.0,0,0,0
33,651296888,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,651296888.0,0.0,0.0,1.0,0.0,0.0,0,0,0
34,650543224,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,76.0,21166.0,11.0,0.0,0.0,1.0,650543224.0,0.0,0.0,1.0,0.0,0.0,0,0,0
35,649298042,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,649298042.0,0.0,0.0,1.0,0.0,0.0,0,0,0
36,647528570,1,2,1.0,8.0,0,1,1,1,1,1,1,1,1,1,1,0.0,89.0,8.0,6.0,24.0,6.0,37.0,0.0,14.0,27.0,2.0,1.0,0.2559523809523809,0.1304347826086956,0.2857142857142857,608168391.875,4.261904761904762,4.261904761904762,0.2857142857142857,0.6073717948717948,0.119047619047619,2,1,0
37,646938745,0,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,66.0,0.0,0.0,1.0,1.0,1.0,359700140.0,4.0,4.0,1.0,1.0,0.0,1,1,0
38,645005433,1,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,2.0,15.0,1.0,1.0,0.0,2.0,22.0,104.0,1.0,1.0,1.0,1.0,341648728.0,2.0,2.0,1.0,1.0,0.0,1,1,0
39,642089084,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,642089084.0,0.0,0.0,1.0,0.0,0.0,0,0,0
40,642449541,1,2,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,1.0,95.0,1.0,42.0,57.0,7.0,4.0,1.0,43.0,30.0,0.0,0.0,0.6105558949507153,0.325682382133995,0.1300211416490486,176788068.77272728,16.45813868660768,16.45813868660768,0.1300211416490486,0.5410289354333352,0.0207137823416893,2,1,0
41,651231366,1,1,1.0,5.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,5.0,17.0,3.0,1.0,0.0,0.0,22.0,47.0,0.0,0.0,0.7013926977162271,0.5629453681710214,0.3398692810457516,294340550.0,10.171930166783108,10.171930166783108,0.3398692810457516,0.6207088813389829,0.0412581699346405,2,1,0
42,643235975,0,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,10.0,8.0,0.0,0.0,1.0,10.0,16.0,0.0,0.0,0.8844155844155843,0.8262295081967214,0.7636363636363637,205809963.27272728,8.833333333333334,8.833333333333334,0.7636363636363637,0.832651305913338,0.0262626262626262,2,1,0
43,650477704,1,2,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,10.0,3.0,0.0,0.0,1.0,35.0,10.0,1.0,0.0,0.0,1.0,650477704.0,0.0,0.0,1.0,0.0,0.0,0,0,0
44,647856265,1,1,1.0,3.0,0,1,1,1,1,1,1,1,1,1,1,3.0,40.0,3.0,0.0,7.0,413.0,0.0,43.0,3.0,14.0,21403.0,2.0,0.0,0.0,1.0,647856265.0,0.0,0.0,1.0,0.0,0.0,0,0,0
45,646316170,0,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,646316170.0,0.0,0.0,1.0,0.0,0.0,0,0,0
46,651591822,0,1,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,37.0,1.0,0.0,1.0,1.0,55.0,0.0,0.0,0.0,0.0,1.0,651591822.0,0.0,0.0,1.0,0.0,0.0,0,0,0
47,651460751,1,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,651460751.0,0.0,0.0,1.0,0.0,0.0,0,0,0
48,650838161,1,1,1.0,2.0,0,1,1,1,1,1,1,1,1,1,1,1.0,0.0,2.0,63.0,11.0,14.0,2.0,7.0,65.0,0.0,1.0,1.0,0.3372644534564898,0.2090352220520673,0.1259920634920635,592328677.5625,20.72922499885735,20.72922499885735,0.1259920634920635,0.5377695420710336,0.0140969022017409,2,1,0
49,643235987,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,67.0,62.0,0.0,16.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,643235987.0,0.0,0.0,1.0,0.0,0.0,0,0,0
50,642318483,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,642318483.0,0.0,0.0,1.0,0.0,0.0,0,0,0
51,649592982,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,103.0,1.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,1.0,649592982.0,0.0,0.0,1.0,0.0,0.0,0,0,0
52,648282263,1,1,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,5.0,9.0,1.0,0.0,31.0,166.0,0.0,8.0,1.0,30.0,1.0,1.0,0.0,0.0,1.0,648282263.0,0.0,0.0,1.0,0.0,0.0,0,0,0
53,648282269,0,1,1.0,2.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,648282269.0,0.0,0.0,1.0,0.0,0.0,0,0,0
54,644743327,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,644743327.0,0.0,0.0,1.0,0.0,0.0,0,0,0
55,647987360,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,647987360.0,0.0,0.0,1.0,0.0,0.0,0,0,0
56,640221345,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,640221345.0,0.0,0.0,1.0,0.0,0.0,0,0,0
57,640024736,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,640024736.0,0.0,0.0,1.0,0.0,0.0,0,0,0
58,649265316,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,649265316.0,0.0,0.0,1.0,0.0,0.0,0,0,0
59,649855141,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,649855141.0,0.0,0.0,1.0,0.0,0.0,0,0,0
60,652017839,0,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,652017839.0,0.0,0.0,1.0,0.0,0.0,0,0,0
61,639500463,0,1,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0.0,15.0,1.0,13.0,12.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.8616383616383615,0.8975206611570248,0.7032967032967034,212800140.85714287,10.956160506160506,10.956160506160506,0.7032967032967034,0.7978146258503401,0.0247252747252747,2,1,0
62,645365937,1,0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,645365937.0,0.0,0.0,1.0,0.0,0.0,0,0,0
63,641302706,1,1,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5.0,20.0,61.0,3.0,0.0,0.0,25.0,16.0,147.0,1.0,0.6879451375691977,0.5331325301204819,0.3523809523809524,239893006.52380952,10.926569264069265,10.926569264069265,0.3523809523809524,0.6217819697271411,0.0340852130325814,2,1,0
64,640090289,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,72.0,26.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,1.0,640090289.0,0.0,0.0,1.0,0.0,0.0,0,0,0
65,642089144,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,642089144.0,0.0,0.0,1.0,0.0,0.0,0,0,0
66,643956922,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,643956922.0,0.0,0.0,1.0,0.0,0.0,0,0,0
67,645202110,1,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0,645202110.0,0.0,0.0,1.0,0.0,0.0,0,0,0
68,650903747,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,10.0,12.0,18.0,2.0,0.0,11.0,0.0,1056646.0,1.0,0.7656565656565657,0.5060240963855421,0.3636363636363636,428095296.45454544,6.0475,6.0475,0.3636363636363636,0.6286549707602339,0.0707070707070707,2,1,0
69,645464263,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12.0,32.0,0.0,0.0,0.0,0.0,73.0,1502875.0,2.0,0.0,0.0,1.0,645464263.0,0.0,0.0,1.0,0.0,0.0,0,0,0
70,643203275,1,1,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0.0,8.0,1.0,83.0,237.0,2.0,72.0,0.0,84.0,21.0,0.0,0.0,0.3969149827149466,0.2040570834928098,0.1091036414565826,585162312.0416666,29.911496507173272,29.911496507173272,0.1091036414565826,0.5312883349157709,0.0075499691401984,2,1,0
71,642023627,1,1,1.0,13.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,13.0,29.0,29.0,2.0,1.0,1.0,42.0,48.0,2525.0,1.0,0.6178557904419973,0.3990430622009569,0.2367816091954023,401544675.4,13.149950172979729,13.149950172979729,0.2367816091954023,0.5761939689683199,0.0272577996715927,2,1,0
72,641564878,1,2,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0.0,165.0,1.0,42.0,34.0,2.0,0.0,1.0,43.0,20.0,0.0,0.0,0.7412333774500536,0.2058047493403693,0.1063122923588039,219846677.3023256,16.03554125915237,16.03554125915237,0.1063122923588039,0.5336354380308496,0.0217972611619803,2,1,0
73,651788496,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,54.0,60.0,1.0,0.0,0.0,1.0,651788496.0,0.0,0.0,1.0,0.0,0.0,0,0,0
74,643956944,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,643956944.0,0.0,0.0,1.0,0.0,0.0,0,0,0
75,639598815,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,639598815.0,0.0,0.0,1.0,0.0,0.0,0,0,0
76,639598817,0,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,639598817.0,0.0,0.0,1.0,0.0,0.0,0,0,0
77,646447336,1,2,1.0,4.0,0,1,1,1,1,1,1,1,1,1,1,0.0,237.0,4.0,10.0,17.0,1.0,0.0,1.0,14.0,30.0,3700.0,1.0,0.4818181818181818,0.3181818181818182,0.2909090909090909,307048165.72727275,5.857777777777778,5.857777777777778,0.2909090909090909,0.604340619820496,0.0787878787878788,2,1,0
78,649003246,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,649003246.0,0.0,0.0,1.0,0.0,0.0,0,0,0
79,641958132,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,641958132.0,0.0,0.0,1.0,0.0,0.0,0,0,0
80,647758070,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,11.0,6.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,647758070.0,0.0,0.0,1.0,0.0,0.0,0,0,0
81,641827069,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,641827069.0,0.0,0.0,1.0,0.0,0.0,0,0,0
82,640418051,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,36.0,106.0,1.0,0.0,0.0,1.0,640418051.0,0.0,0.0,1.0,0.0,0.0,0,0,0
83,647299334,0,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,7.0,32.0,0.0,0.0,0.7928571428571428,0.6268656716417911,0.6071428571428571,585872130.5,5.054761904761905,5.054761904761905,0.6071428571428571,0.7428030303030303,0.0654761904761904,2,1,0
84,643498248,1,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,23.0,2.0,0.0,0.0,1.0,18.0,169.0,1.0,0.0,0.0,1.0,643498248.0,0.0,0.0,1.0,0.0,0.0,0,0,0
85,641138955,1,2,1.0,2.0,0,1,1,1,1,1,1,1,1,1,1,0.0,3.0,2.0,24.0,28.0,3.0,12.0,1.0,26.0,15.0,72.0,1.0,0.2842608695652174,0.1324921135646687,0.1166666666666666,374403481.52,11.022023809523809,11.022023809523809,0.1166666666666666,0.5403674748474352,0.0384057971014492,2,1,0
86,647495951,1,2,1.0,3.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,3.0,22.0,17.0,1.0,0.0,0.0,25.0,66.0,49.0,1.0,0.7005507209471403,0.412251655629139,0.2687747035573122,297032294.2608696,11.769680379038668,11.769680379038668,0.2687747035573122,0.5910234460663376,0.0348202522115565,2,1,0
87,642285848,0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,23.0,232.0,1.0,0.0,0.0,1.0,642285848.0,0.0,0.0,1.0,0.0,0.0,0,0,0
88,651559193,1,1,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,8.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,651559193.0,0.0,0.0,1.0,0.0,0.0,0,0,0
89,650576154,0,2,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,5.0,4.0,1.0,5.0,0.0,5.0,27.0,0.0,0.0,0.4055555555555555,0.15,0.2444444444444444,497279276.2,5.314814814814815,5.314814814814815,0.2444444444444444,0.5897058823529412,0.0944444444444444,2,1,0
90,649888027,1,1,1.0,3.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,3.0,95.0,7.0,7.0,2.0,0.0,98.0,25.0,2.0,1.0,0.0,0.0,1.0,649888027.0,0.0,0.0,1.0,0.0,0.0,0,0,0
91,647758111,1,1,1.0,4.0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,4.0,45.0,1.0,1.0,0.0,0.0,1.0,647758111.0,0.0,0.0,1.0,0.0,0.0,0,0,0
92,639729951,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,639729951.0,0.0,0.0,1.0,0.0,0.0,0,0,0
93,651886881,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,651886881.0,0.0,0.0,1.0,0.0,0.0,0,0,0
94,649363746,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,649363746.0,0.0,0.0,1.0,0.0,0.0,0,0,0
95,650379556,1,2,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0.0,80.0,1.0,11.0,20.0,4.0,5.0,0.0,12.0,32.0,0.0,0.0,0.6037878787878789,0.3614457831325301,0.2878787878787879,351348533.75,6.166498316498316,6.166498316498316,0.2878787878787879,0.6013700509443544,0.0712121212121212,2,1,0
